STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DD_DIM,Data type,DD_ID,Criteria ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CRITERIA,Criteria,DECIMALS,Decimals,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,HUN,Hungary,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LUX,Luxembourg,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PRT,Portugal,A,Annual,PII_310,Effectiveness of internal control and risk management,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ARG,Argentina,A,Annual,PII_3101,Regulatory framework for internal control,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,90,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_3101,Regulatory framework for internal control,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,40,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PRT,Portugal,A,Annual,PII_3101,Regulatory framework for internal control,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,80,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISL,Iceland,A,Annual,PII_31011,Implementation rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ITA,Italy,A,Annual,PII_31011,Implementation rate for internal audit recommendations,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUS,Australia,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_3102,Regulatory framework for internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUS,Australia,A,Annual,PII_3103,Risk management framework.,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_3103,Risk management framework.,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUS,Australia,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,73,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_3104,Coverage of central functions to implement internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_3105,Central reporting on internal control and internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,25,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_3106,Internal audit and risk-based approaches in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_3107,Use of integrity risk management in budget organisations in practice,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,0,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,JPN,Japan,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_3108,Share of national budget organisations covered by internal audit,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,EST,Estonia,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_3109,Share of national budget organisations internally audited in the past five years,PT_SCR_POS_MAX,Percentage of possible maximum score,_T,Total,_T,Total,2023,,63,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CAN,Canada,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,HUN,Hungary,A,Annual,PII_313,Accountability of public policymaking,PO,Points,_T,Total,_T,Total,2022,,,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ARG,Argentina,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,9/13,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,HUN,Hungary,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,PRT,Portugal,A,Annual,PII_3131,"Regulatory framework for access to information, open data and public consultation",PO,Points,_T,Total,_T,Total,2022,,8/13,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,5/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NOR,Norway,A,Annual,PII_31310,Draft laws sent for written public consultation,PO,Points,_T,Total,_T,Total,2022,,100/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,86/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,99/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_31311,Legislative stability,PO,Points,_T,Total,_T,Total,2022,,94/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_31312,Legislative procedural scrutiny,PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISR,Israel,A,Annual,PII_31312,Legislative procedural scrutiny,PO,Points,_T,Total,_T,Total,2022,,98/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,DEU,Germany,A,Annual,PII_31313,Public funding as a share of political parties’ revenues,PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,TUR,Türkiye,A,Annual,PII_31313,Public funding as a share of political parties’ revenues,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ITA,Italy,A,Annual,PII_31314,Post-employment integrity in practice (ministers),PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LVA,Latvia,A,Annual,PII_31314,Post-employment integrity in practice (ministers),PO,Points,_T,Total,_T,Total,2022,,95/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,TUR,Türkiye,A,Annual,PII_31314,Post-employment integrity in practice (ministers),PO,Points,_T,Total,_T,Total,2022,,78/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISL,Iceland,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,IRL,Ireland,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NLD,Netherlands,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,Not tracking,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHE,Switzerland,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,87/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,TUR,Türkiye,A,Annual,PII_31315,Post-employment integrity in practice (top officials),PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BRA,Brazil,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,ISL,Iceland,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,50/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,49/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,NLD,Netherlands,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,49/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHE,Switzerland,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,TUR,Türkiye,A,Annual,PII_31316,Trust in government,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BRA,Brazil,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,KOR,Korea,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,37/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,SWE,Sweden,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,44/100,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHE,Switzerland,A,Annual,PII_31317,Trust in parliament,PO,Points,_T,Total,_T,Total,2022,,Not available,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,AUT,Austria,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,18/24,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,BEL,Belgium,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,COL,Colombia,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,FRA,France,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,22/24,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,HUN,Hungary,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,Data pending,,V,Unvalidated value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,MEX,Mexico,A,Annual,PII_3132,"Regulatory framework for transparency in lobbying, conflict-of-interest and political finance",PO,Points,_T,Total,_T,Total,2022,,18/24,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,CHL,Chile,A,Annual,PII_3133,Coverage of basic functions to implement access to information and open data,PO,Points,_T,Total,_T,Total,2022,,7/8,,A,Normal value,0,Units,_T,Total,0,Zero,,
DATAFLOW,OECD.GOV.PSI:DSD_PII@DF_PUBLIC_INTEGRITY(1.3),Public Integrity Indicators,I,LTU,Lithuania,A,Annual,PII_3133,Coverage of basic functions to implement access to information and open data,PO,Points,_T,Total,_T,Total,2022,,2/8,,A,Normal value,0,Units,_T,Total,0,Zero,,
